code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,psychological_risk,total_clicks,avg_score,active_days,engagement_variability,inactivity_days,engagement_slope,assessment_consistency,persona_cluster,persona,attention_score,confusion_score,boredom_score,cognitive_overload_score,stability_score,intervention_style
BBB,2013B,479267,F,South Region,Lower Than A Level,30-40%,0-35,1,120,Y,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Burnout Pattern,88.229904,11.770101,22.0,59.00000000000001,76.40996633333333,Mental wellness intervention
BBB,2013B,479343,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,1,120,N,Pass,0,1124.0,83.3,75.0,4.134174981786031,170.0,0.0152246774825743,13.88084211342301,5,Last-Minute Survivor,88.99841,11.00159,4.0,32.00000000000001,84.28807833940465,Deadline management coaching
BBB,2013B,479516,F,Scotland,HE Qualification,60-70%,0-35,0,60,N,Pass,0,477.0,77.0,79.0,1.8437866537824883,156.0,-0.0275424519204572,16.053482043291595,2,Anxiety-Spike Learner,93.423996,6.5760098,26.0,83.0,69.52673451540583,Guided pacing and stress reduction
BBB,2013B,479519,F,West Midlands Region,No Formal quals,0-10%,0-35,1,120,N,Fail,1,4624.0,75.0,220.0,4.451450269626935,29.0,-0.0836636482803201,14.499042113954363,3,Passive Watcher,22.606546,77.393456,13.333333333333334,68.33333333333333,49.94058679901324,Interactive participation encouragement
BBB,2013B,480151,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,1,18.0,0.0,2.0,0.8697184926229041,3.0,-3.2,0.0,1,Burnout Pattern,85.98749,14.012514,26.08695652173913,58.69565217391304,75.47403844448802,Mental wellness intervention
BBB,2013B,480382,M,South East Region,A Level or Equivalent,50-60%,35-55,0,120,N,Pass,0,379.0,75.2,48.0,1.9185354575526592,148.0,-0.0186293243033853,21.755203719774464,5,Last-Minute Survivor,75.65325,24.346745,0.0,57.14285714285714,72.19728746653007,Deadline management coaching
BBB,2013B,480458,M,Wales,HE Qualification,50-60%,0-35,0,180,N,Fail,1,504.0,72.33333333333333,57.0,2.4442790644452903,187.0,-0.044773674013284,20.70627924084865,5,Last-Minute Survivor,85.60815,14.391853,12.0,38.0,81.72128931185156,Deadline management coaching
BBB,2013B,480507,F,Scotland,Lower Than A Level,60-70%,35-55,0,60,N,Pass,0,832.0,89.9090909090909,68.0,2.2060777170347508,174.0,0.0284656299968786,10.163213521859564,3,Passive Watcher,51.660217,48.339787,0.0,70.0,59.81804509432175,Interactive participation encouragement
BBB,2013B,480554,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,0,854.0,88.0,75.0,3.230806830436246,167.0,-0.0697207584974072,8.717797887081346,5,Last-Minute Survivor,88.02151,11.978492,14.285714285714285,64.28571428571428,73.5016622946165,Deadline management coaching
BBB,2013B,480650,F,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Distinction,0,6072.0,96.45454545454544,118.0,11.721737200084211,127.0,-0.1924227234300863,4.865462698729408,4,Consistent Learner,84.71073,15.289265,7.5,47.5,75.1629992666386,Advanced learning opportunities
BBB,2013B,480815,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,0,2147.0,85.3,167.0,3.8184834826988983,79.0,-0.048303718973601,16.640312497065672,4,Consistent Learner,84.64227,15.357725,6.451612903225806,43.54838709677419,79.09180147350897,Advanced learning opportunities
BBB,2013B,481010,F,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,0,1129.0,90.8181818181818,61.0,4.0009978266519735,175.0,-0.0097398637713369,8.292384238784184,2,Anxiety-Spike Learner,70.37765,29.622353,18.181818181818183,81.81818181818181,61.51948911838874,Guided pacing and stress reduction
BBB,2013B,481143,F,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,1,142.0,61.375,16.0,1.7308349065362096,194.0,-0.0159629111558421,29.611472197685234,2,Anxiety-Spike Learner,49.56861,50.43139,26.666666666666668,76.66666666666667,57.0570361422657,Guided pacing and stress reduction
BBB,2013B,481580,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,0,1752.0,81.36363636363636,129.0,3.4097072103952017,107.0,-0.0749023814180521,13.192973336384238,5,Last-Minute Survivor,87.06525,12.934759,17.857142857142858,60.71428571428572,74.3137493584397,Deadline management coaching
BBB,2013B,481607,F,North Western Region,Lower Than A Level,0-10%,35-55,0,120,N,Distinction,0,1871.0,90.36363636363636,72.0,26.673865072288248,170.0,-0.2856642645159433,9.436871592564222,3,Passive Watcher,51.19616,48.803844,28.57142857142857,100.0,41.50743030923726,Interactive participation encouragement
BBB,2013B,482467,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,0,221.0,83.63636363636364,26.0,2.034539926072054,201.0,-0.0372564181324174,14.575820575684425,5,Last-Minute Survivor,84.853935,15.146065,6.0,31.0,83.93979835797599,Deadline management coaching
BBB,2013B,482710,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,0,853.0,89.0,65.0,9.460367032833576,179.0,-0.2156271570111168,9.820613241770827,5,Last-Minute Survivor,63.893402,36.1066,10.0,56.25,66.06101098905548,Deadline management coaching
BBB,2013B,482766,F,South Region,HE Qualification,50-60%,35-55,0,120,N,Pass,0,295.0,71.27272727272727,27.0,2.712266723060718,200.0,0.0199899518429002,12.44259546148559,5,Last-Minute Survivor,94.47786,5.522145,2.0,28.000000000000004,87.92186275897976,Deadline management coaching
BBB,2013B,482945,M,Wales,Lower Than A Level,10-20,35-55,0,60,Y,Withdrawn,1,315.0,63.25,14.0,3.7070358816484794,71.0,0.0369608218478815,25.734218464915543,3,Passive Watcher,17.447,82.553,30.0,93.33333333333331,40.13554359500606,Interactive participation encouragement
BBB,2013B,483064,F,North Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,0,2074.0,83.81818181818181,126.0,4.4888400096971885,118.0,-0.0199885923060551,12.898202834644692,5,Last-Minute Survivor,96.14772,3.852276,6.382978723404255,32.97872340425532,86.22672019534916,Deadline management coaching
BBB,2013B,483074,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,120,N,Distinction,0,1186.0,80.18181818181819,89.0,3.088759420712369,139.0,-0.0509185436603701,18.866998605067963,2,Anxiety-Spike Learner,88.1039,11.896104,17.5,75.0,70.00504552642921,Guided pacing and stress reduction
BBB,2013B,483109,F,London Region,HE Qualification,50-60%,0-35,0,60,N,Pass,0,944.0,78.0,64.0,3.2852426943085318,179.0,-0.0840202914252526,13.089435944047908,5,Last-Minute Survivor,89.25666,10.743338,0.0,18.18181818181818,89.26320037462443,Deadline management coaching
BBB,2013B,483243,F,North Western Region,Lower Than A Level,20-30%,35-55,0,135,Y,Pass,0,1326.0,86.5,163.0,2.070030233816495,80.0,-0.04591829988289,12.331080875395942,5,Last-Minute Survivor,82.843544,17.15646,18.51851851851852,51.85185185185186,76.30721930477722,Deadline management coaching
BBB,2013B,483309,M,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn,1,13.0,0.0,4.0,0.4045199174779452,44.0,-0.0081967213114754,0.0,1,Burnout Pattern,90.34199,9.658012,10.0,58.00000000000001,77.31248936084069,Mental wellness intervention
BBB,2013B,483371,F,Scotland,HE Qualification,60-70%,35-55,0,120,N,Withdrawn,1,1051.0,81.11111111111111,100.0,2.677181780489352,74.0,-0.0649656607272984,18.79125091927387,5,Last-Minute Survivor,97.99613,2.0038645,9.30232558139535,30.23255813953488,88.36213185999192,Deadline management coaching
BBB,2013B,483411,F,East Midlands Region,Lower Than A Level,10-20,0-35,1,120,N,Fail,1,481.0,73.5,27.0,3.613607066127804,165.0,-0.0922201411900302,17.002940922087568,5,Last-Minute Survivor,80.684586,19.315416,10.0,52.0,75.0236589779574,Deadline management coaching
BBB,2013B,483479,F,London Region,A Level or Equivalent,20-30%,0-35,0,180,N,Fail,1,274.0,84.0,22.0,2.288731391104137,18.0,-0.1043397968605724,0.0,1,Burnout Pattern,98.74286,1.2571372,6.0,43.0,84.48471046963195,Mental wellness intervention
BBB,2013B,483952,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,120,N,Fail,1,602.0,71.18181818181819,93.0,1.713487059613995,155.0,0.0074408284514295,21.40475733017397,2,Anxiety-Spike Learner,55.92456,44.07544,20.0,64.0,63.403690980128665,Guided pacing and stress reduction
BBB,2013B,484039,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,180,N,Fail,1,355.0,50.5,19.0,4.3447695742952455,149.0,0.0184491442324835,25.64176280991617,2,Anxiety-Spike Learner,83.5237,16.476305,24.489795918367346,63.26530612244898,71.97120643441859,Guided pacing and stress reduction
BBB,2013B,484135,F,London Region,HE Qualification,70-80%,0-35,0,60,N,Withdrawn,1,256.0,75.81818181818181,28.0,2.758863101229492,222.0,-0.0029327913160592,20.55148744893265,5,Last-Minute Survivor,67.02691,32.97309,12.0,58.00000000000001,68.7560156329235,Deadline management coaching
BBB,2013B,484161,F,South West Region,Lower Than A Level,70-80%,35-55,0,120,N,Fail,1,32.0,0.0,1.0,2.3346411823981543,0.0,0.0,0.0,1,Burnout Pattern,77.41401,22.585989,28.000000000000004,72.0,67.69312327253394,Mental wellness intervention
BBB,2013B,484768,F,London Region,No Formal quals,10-20,0-35,1,240,N,Pass,0,428.0,67.33333333333333,52.0,1.3870385329255068,173.0,-0.008590340635263,22.005681084665387,3,Passive Watcher,47.13074,52.86926,20.0,66.66666666666666,59.69234493346928,Interactive participation encouragement
BBB,2013B,484885,F,North Region,Lower Than A Level,50-60%,35-55,1,180,N,Fail,1,1352.0,82.0,116.0,5.391938494982643,131.0,0.0712826217694396,16.91153452528776,5,Last-Minute Survivor,75.64564,24.354362,0.0,33.333333333333336,78.97345539056134,Deadline management coaching
BBB,2013B,484933,F,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,0,624.0,93.36363636363636,67.0,3.042092068163807,155.0,-0.0254853687679933,7.775252115175781,5,Last-Minute Survivor,87.67734,12.322663,6.0,24.0,86.87841497727874,Deadline management coaching
BBB,2013B,485352,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,240,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Burnout Pattern,80.64452,19.355474,24.0,59.0,73.88150866666666,Mental wellness intervention
BBB,2013B,485399,F,South Region,Lower Than A Level,70-80%,0-35,1,180,N,Pass,0,245.0,74.45454545454545,14.0,2.8279424979885697,173.0,-0.1270376045832421,17.631583232164015,5,Last-Minute Survivor,85.804634,14.195366,4.0,36.0,82.32556383400382,Deadline management coaching
BBB,2013B,485568,F,South West Region,Lower Than A Level,30-40%,0-35,0,180,N,Fail,1,171.0,0.0,11.0,2.3166219320591144,12.0,0.3354313785692355,0.0,1,Burnout Pattern,89.602486,10.397514,10.0,64.99999999999999,74.09528802264697,Mental wellness intervention
BBB,2013B,485630,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,1,120,N,Pass,0,770.0,83.0909090909091,49.0,3.8694342403576063,189.0,-0.0001762720867269,16.65205420033544,5,Last-Minute Survivor,89.78383,10.216168,0.0,28.57142857142857,85.78098972940461,Deadline management coaching
BBB,2013B,485782,F,East Midlands Region,Lower Than A Level,20-30%,0-35,1,180,N,Fail,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Silent Isolator,60.202374,39.797626,24.0,67.0,64.40079133333333,Social engagement support
BBB,2013B,486099,F,South Region,A Level or Equivalent,60-70%,0-35,1,180,N,Pass,0,1028.0,88.4,69.0,5.333346310608651,170.0,0.0150311863715569,10.57460269807912,2,Anxiety-Spike Learner,74.05347,25.946531,28.57142857142857,50.0,72.90670756313045,Guided pacing and stress reduction
BBB,2013B,486214,F,London Region,Lower Than A Level,30-40%,35-55,1,120,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Burnout Pattern,92.01343,7.986577,3.571428571428571,39.28571428571429,84.24256957142858,Mental wellness intervention
BBB,2013B,486282,F,South West Region,Lower Than A Level,40-50%,0-35,1,120,Y,Fail,1,264.0,70.33333333333333,15.0,4.749452954897702,141.0,-0.1090582425395361,28.14841617806113,5,Last-Minute Survivor,97.8315,2.1685054,4.0,43.99999999999999,83.0273472150341,Deadline management coaching
BBB,2013B,486391,F,Wales,Lower Than A Level,60-70%,0-35,1,120,N,Pass,0,1246.0,89.54545454545455,85.0,3.516566776081393,164.0,-0.0365463019545014,8.92595805909524,3,Passive Watcher,26.880867,73.11913,6.666666666666667,73.33333333333334,50.01032329686175,Interactive participation encouragement
BBB,2013B,486521,F,South West Region,Lower Than A Level,60-70%,0-35,1,120,N,Fail,1,373.0,71.36363636363636,16.0,8.754133394297146,214.0,-0.0095825839749491,16.80638406839929,5,Last-Minute Survivor,79.69666,20.303337,0.0,50.0,73.64750986856762,Deadline management coaching
BBB,2013B,486650,F,East Midlands Region,HE Qualification,70-80%,0-35,0,120,N,Withdrawn,1,24.0,0.0,2.0,2.4420557658735733,11.0,-1.3846153846153846,0.0,1,Burnout Pattern,89.999115,10.000882,20.0,58.00000000000001,76.51902074470881,Mental wellness intervention
BBB,2013B,486656,F,Yorkshire Region,A Level or Equivalent,50-60%,35-55,1,120,N,Distinction,0,757.0,87.72727272727273,54.0,2.3476735310743493,178.0,-0.060201658180871,10.100405032382705,2,Anxiety-Spike Learner,52.729763,47.270237,35.294117647058826,70.58823529411764,59.931284724936006,Guided pacing and stress reduction
BBB,2013B,487329,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,1,180,N,Fail,1,246.0,82.3,26.0,2.233694231631626,206.0,0.0205629725481413,8.028421735033326,5,Last-Minute Survivor,94.33136,5.66864,8.88888888888889,32.22222222222222,86.62514784871539,Deadline management coaching
BBB,2013B,487646,F,East Anglian Region,Lower Than A Level,70-80%,0-35,1,120,N,Fail,1,423.0,65.0909090909091,56.0,3.963783634528472,166.0,-0.0208734412132539,24.378082555666865,5,Last-Minute Survivor,89.97976,10.020239,20.0,35.0,83.67199245515718,Deadline management coaching
BBB,2013B,488185,F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail,1,95.0,72.0,9.0,1.1449582006004198,22.0,0.0505154639175257,0.0,1,Burnout Pattern,89.27347,10.726532,2.0,19.0,89.70950326646653,Mental wellness intervention
BBB,2013B,488364,F,Scotland,HE Qualification,30-40%,35-55,0,60,N,Fail,1,741.0,0.0,14.0,4.149844219404826,11.0,0.8595108695652174,0.0,1,Burnout Pattern,89.928696,10.071308,14.000000000000002,58.00000000000001,75.92628259353172,Mental wellness intervention
BBB,2013B,488425,M,South East Region,Lower Than A Level,10-20,35-55,0,60,N,Fail,1,3290.0,89.66666666666667,127.0,5.853617777912384,9.0,-0.2323302175661815,11.360751148875092,4,Consistent Learner,65.425285,34.574707,0.0,70.0,63.19055840736254,Advanced learning opportunities
BBB,2013B,488477,F,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,1,243.0,72.66666666666667,14.0,3.0957900581137734,58.0,-0.0308554292929292,23.860706890897703,2,Anxiety-Spike Learner,75.201866,24.798132,28.000000000000004,59.0,71.03535931396208,Guided pacing and stress reduction
BBB,2013B,488863,F,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,0,465.0,83.45454545454545,41.0,2.0224329440542466,181.0,-0.0187798177505,14.024005393350622,5,Last-Minute Survivor,81.01217,18.98783,13.157894736842104,53.94736842105263,75.01412287829771,Deadline management coaching
BBB,2013B,488929,F,South East Region,Lower Than A Level,20-30%,0-35,0,60,Y,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Burnout Pattern,99.040405,0.95959467,0.0,20.0,93.01346844333334,Mental wellness intervention
BBB,2013B,489251,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,0,1255.0,82.0,54.0,9.617555470757642,178.0,0.1640872531954311,17.793257149830662,2,Anxiety-Spike Learner,58.332348,41.667652,11.11111111111111,63.888888888888886,61.608634546784494,Guided pacing and stress reduction
BBB,2013B,490110,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,1,6.0,0.0,1.0,0.5773502691896257,0.0,0.0,0.0,1,Burnout Pattern,82.491844,17.508156,14.285714285714285,71.42857142857143,70.16197410074632,Mental wellness intervention
BBB,2013B,490152,F,London Region,A Level or Equivalent,40-50%,0-35,0,180,N,Fail,1,1095.0,67.0,29.0,8.900225586618804,43.0,-0.2923055859802848,9.643650760992957,5,Last-Minute Survivor,96.39074,3.6092644,0.0,0.0,95.8301700044604,Deadline management coaching
BBB,2013B,490514,F,South Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,0,381.0,81.3,35.0,1.662418829187267,214.0,-0.0064635386749408,10.317730155201556,5,Last-Minute Survivor,88.59577,11.404227,18.0,55.00000000000001,77.31111805693757,Deadline management coaching
BBB,2013B,490733,F,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Burnout Pattern,96.235016,3.7649815,0.0,24.0,90.74500616666667,Mental wellness intervention
BBB,2013B,492182,F,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,0,468.0,84.18181818181819,52.0,1.8724924032268009,191.0,-0.0284157803244599,14.190265549440443,3,Passive Watcher,19.636839,80.36316,40.0,80.0,45.9214491989244,Interactive participation encouragement
BBB,2013B,492240,F,South Region,A Level or Equivalent,90-100%,0-35,1,120,N,Pass,0,1566.0,84.8,80.0,4.484756903739025,168.0,-0.0161269343806715,11.89584427903758,3,Passive Watcher,39.72501,60.27499,13.636363636363637,68.18181818181819,55.68614497148093,Interactive participation encouragement
BBB,2013B,492336,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Burnout Pattern,90.24289,9.757112,0.0,11.111111111111112,93.04392562962963,Mental wellness intervention
BBB,2013B,492590,F,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,1,385.0,81.0,29.0,2.752464829897201,101.0,-0.0395273217005391,15.016657417681206,2,Anxiety-Spike Learner,72.25793,27.742073,26.0,81.0,62.83515405670094,Guided pacing and stress reduction
BBB,2013B,492946,F,London Region,A Level or Equivalent,20-30%,0-35,1,120,N,Fail,1,437.0,79.36363636363636,41.0,1.9645159053759065,166.0,-0.0233734005837789,12.3715215496941,5,Last-Minute Survivor,93.60938,6.3906217,4.0,37.0,84.88162079820803,Deadline management coaching
BBB,2013B,493186,F,Wales,Lower Than A Level,0-10%,0-35,1,120,N,Pass,0,702.0,67.5,81.0,2.01105910581897,163.0,-0.0202831089838719,18.60854045264641,3,Passive Watcher,32.46104,67.538956,10.0,53.333333333333336,59.03888385361589,Interactive participation encouragement
BBB,2013B,493377,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,Y,Withdrawn,1,131.0,78.66666666666667,8.0,2.8312817702561914,43.0,-0.3317840350213479,19.13983629327412,2,Anxiety-Spike Learner,69.18806,30.811941,40.0,80.0,62.118925743247935,Guided pacing and stress reduction
BBB,2013B,493451,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,1,277.0,71.5,16.0,3.116708749331439,85.0,-0.0246381408223285,24.77229635432829,2,Anxiety-Spike Learner,83.00039,16.999615,18.181818181818183,90.9090909090909,62.99152844719255,Guided pacing and stress reduction
BBB,2013B,493515,F,South West Region,Lower Than A Level,30-40%,0-35,0,135,Y,Fail,1,695.0,78.33333333333333,54.0,2.304942176978653,179.0,-0.0408242806376479,28.115831839019098,5,Last-Minute Survivor,51.563133,48.43687,10.0,37.0,70.75272927434045,Deadline management coaching
BBB,2013B,493773,M,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,1,121.0,84.72727272727273,16.0,1.7309401624995144,200.0,-0.0368107245844296,12.28894551286569,5,Last-Minute Survivor,81.127945,18.872059,10.0,60.0,73.13233361250016,Deadline management coaching
BBB,2013B,493912,F,North Western Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,0,925.0,75.81818181818181,35.0,5.951460603322431,199.0,-0.0885634621289422,11.452669399036909,5,Last-Minute Survivor,71.77991,28.220097,0.0,70.0,65.27614746555919,Deadline management coaching
